date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,category,ticker,source,resampleFreq
2008-01-02,685.19,697.37,677.7301,692.87,8605100,17.0643021228,17.3676387153,16.8785171764,17.2555685457,343141475,0.0,1.0,hreturn,GOOGL,Tiingo,daily
2008-01-03,685.33,686.85,676.52,685.26,6498400,17.0677887503,17.1056435631,16.8483802626,17.0660454365,259133602,0.0,1.0,hreturn,GOOGL,Tiingo,daily
2008-01-04,657.0,680.96,655.0,679.69,10708800,16.362244771,16.9589561633,16.3124358067,16.927327471,427029718,0.0,1.0,hreturn,GOOGL,Tiingo,daily
2008-01-07,649.25,662.28,637.35,653.94,12793900,16.1692350344,16.4937404368,15.8728716968,16.2860370557,510176258,0.0,1.0,hreturn,GOOGL,Tiingo,daily
2008-01-08,631.6799,659.96,631.0,653.0,10667500,15.7316607926,16.4359620382,15.7147282352,16.2626268424,425382817,0.0,1.0,hreturn,GOOGL,Tiingo,daily
2008-01-09,653.2,653.34,622.51,630.04,13465900,16.2676077389,16.2710943664,15.5032891818,15.6908199323,536973282,0.0,1.0,hreturn,GOOGL,Tiingo,daily
2008-01-10,646.73,657.2,640.11,645.01,12655700,16.1064757394,16.3672256675,15.9416080676,16.0636400301,504665322,0.0,1.0,hreturn,GOOGL,Tiingo,daily
2008-01-11,638.25,649.47,630.11,642.7,9944000,15.8952857308,16.1747140205,15.6925632461,16.0061106763,396532152,0.0,1.0,hreturn,GOOGL,Tiingo,daily
2008-01-14,653.82,657.4,645.25,651.14,8886100,16.2830485178,16.3722065639,16.0696171058,16.2163045057,354346778,0.0,1.0,hreturn,GOOGL,Tiingo,daily
2008-01-15,637.65,649.05,635.38,645.9,11125200,15.8803430415,16.164254138,15.823809867,16.0858050192,443634302,0.0,1.0,hreturn,GOOGL,Tiingo,daily
2008-01-16,615.95,639.99,601.93,628.97,21098800,15.3399157789,15.9386195297,14.9907549392,15.6641721364,841346801,0.0,1.0,hreturn,GOOGL,Tiingo,daily
2008-01-17,600.79,625.74,598.01,620.76,16417100,14.9623638295,15.5837306591,14.8931293691,15.459706338,654656879,0.0,1.0,hreturn,GOOGL,Tiingo,daily
2008-01-18,600.25,609.99,598.45,608.36,17062100,14.9489154092,15.1914850653,14.9040873413,15.1508907594,680377237,0.0,1.0,hreturn,GOOGL,Tiingo,daily
2008-01-22,584.35,597.5,561.2,562.03,18983900,14.552934143,14.8804280833,13.9763953813,13.9970661015,757011940,0.0,1.0,hreturn,GOOGL,Tiingo,daily
2008-01-23,548.6201,568.0,519.0,560.71,33897400,13.6630994863,14.1457458599,12.9254262347,13.964192185,1351710478,0.0,1.0,hreturn,GOOGL,Tiingo,daily
2008-01-24,574.49,579.69,554.14,558.8,18782900,14.307375949,14.4368792562,13.8005697373,13.9166246241,748996759,0.0,1.0,hreturn,GOOGL,Tiingo,daily
2008-01-25,566.4,595.0,566.18,591.81,13918000,14.1058986885,14.8181668779,14.1004197024,14.7387215798,555001458,0.0,1.0,hreturn,GOOGL,Tiingo,daily
2008-01-28,555.98,572.239,548.6,570.97,11621700,13.8463939845,14.2513159597,13.6625989062,14.2197121719,463432997,0.0,1.0,hreturn,GOOGL,Tiingo,daily
2008-01-29,550.52,561.33,540.67,560.47,12553400,13.710415512,13.979632964,13.4651063628,13.9582151093,500585954,0.0,1.0,hreturn,GOOGL,Tiingo,daily
2008-01-30,548.27,560.43,543.51,549.19,15863300,13.6543804271,13.95721893,13.5358350921,13.6772925507,632573260,0.0,1.0,hreturn,GOOGL,Tiingo,daily
2008-01-31,564.3,573.0,534.2901,539.01,29712800,14.0535992759,14.2702682706,13.3062182571,13.4237649224,1184843177,0.0,1.0,hreturn,GOOGL,Tiingo,daily
2008-02-01,515.9,536.67,510.0,528.67,35165700,12.84822234,13.3654884342,12.7012858953,13.166252577,1402285874,0.0,1.0,hreturn,GOOGL,Tiingo,daily
2008-02-04,495.43,512.78,492.55,509.07,26287800,12.3384275904,12.7705203557,12.2667026818,12.6781247269,1048266083,0.0,1.0,hreturn,GOOGL,Tiingo,daily
2008-02-05,506.7995,509.0,488.52,489.43,22384100,12.6215791002,12.6763814132,12.1663376188,12.1890006975,892600097,0.0,1.0,hreturn,GOOGL,Tiingo,daily
2008-02-06,501.71,511.17,497.93,511.14,15257500,12.4948277383,12.7304241394,12.4006887958,12.729677005,608416062,0.0,1.0,hreturn,GOOGL,Tiingo,daily
2008-02-07,504.95,514.19,494.76,496.86,15841900,12.5755182605,12.8056356755,12.3217415874,12.3740409999,631719902,0.0,1.0,hreturn,GOOGL,Tiingo,daily
2008-02-08,516.69,517.73,508.7,509.41,13644100,12.8678968809,12.8937975423,12.6689100685,12.6865922509,544079278,0.0,1.0,hreturn,GOOGL,Tiingo,daily
2008-02-11,521.16,523.71,513.4,520.52,11640300,12.9792199161,13.0427263456,12.7859611346,12.9632810475,464174700,0.0,1.0,hreturn,GOOGL,Tiingo,daily
2008-02-12,518.09,530.6,513.03,523.39,13311200,12.9027631559,13.2143182276,12.7767464762,13.0347569113,530804384,0.0,1.0,hreturn,GOOGL,Tiingo,daily
2008-02-13,534.62,534.99,518.69,522.5,13236100,13.3144342458,13.3236489042,12.9177058452,13.0125919222,527809657,0.0,1.0,hreturn,GOOGL,Tiingo,daily
2008-02-14,532.25,541.04,531.0,538.35,12940400,13.2554106231,13.4743210212,13.2242800204,13.4073279642,516018168,0.0,1.0,hreturn,GOOGL,Tiingo,daily
2008-02-15,529.64,532.66,524.33,528.31,10469700,13.1904099247,13.2656214608,13.0581671245,13.1572869635,417495241,0.0,1.0,hreturn,GOOGL,Tiingo,daily
