date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,category,ticker,source,resampleFreq
2023-07-07,154.22,155.99,151.96,152.14,6602217,140.0888460435,141.6966612263,138.0359294824,138.1994361111,6602217,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-07-10,155.25,155.79,153.92,153.93,5167916,141.0244673081,141.5149871944,139.8163349955,139.8254186971,5167916,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-07-11,158.12,158.405,155.66,156.0,5061517,143.6314896667,143.8903751622,141.3968990736,141.7057449279,5061517,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-07-12,159.64,160.34,158.33,159.22,6463957,145.0122123096,145.6480714214,143.8222474002,144.6306968425,6463957,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-07-13,157.51,160.6,156.57,159.84,8143855,143.0773838692,145.884247663,142.223515919,145.1938863415,8143855,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-07-14,153.58,157.02,153.3,157.01,7065664,139.5074891412,142.6322824909,139.2531454965,142.6231987893,7065664,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-07-17,153.44,154.14,152.64,153.35,4353317,139.3803173188,140.0161764307,138.653621191,139.2985640045,4353317,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-07-18,153.75,156.07,152.37,152.67,6798680,139.6619120684,141.7693308391,138.4083612479,138.6808722958,6798680,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-07-19,154.69,155.7787,153.28,153.83,5653115,140.5157800186,141.5047226116,139.2349780933,139.7345816812,5653115,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-07-20,156.4,157.19,155.71,156.16,5866574,142.0690929918,142.7867054181,141.4423175816,141.8510841535,5866574,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-07-21,158.69,158.83,157.0595,157.53,8760132,144.1492606578,144.2764324801,142.6681631122,143.0955512724,8760132,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-07-24,161.82,164.04,160.01,160.47,9722057,146.9924592579,149.0090410127,145.3483092687,145.7661595422,9722057,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-07-25,162.56,163.51,160.66,161.91,6767564,147.6646531762,148.527604828,145.9387498726,147.0742125723,6767564,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-07-26,161.34,162.086,160.55,160.88,6056366,146.5564415812,147.2340857204,145.838829155,146.1385913077,6056366,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-07-27,159.66,162.47,159.22,162.09,6470137,145.0303797128,147.5828998618,144.6306968425,147.2377192011,6470137,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-07-28,158.87,159.0,156.51,158.4101,6546464,144.3127672865,144.4308554073,142.1690137094,143.89500785,6546464,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-07-31,163.66,163.9771,160.62,161.13,13062491,148.6638603519,148.9519045296,145.9024150662,146.3656838477,13062491,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-08-01,162.3,163.64,160.5525,163.64,7534939,147.4284769346,148.6456929488,145.8411000804,148.6456929488,7534939,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-08-02,159.73,161.22,158.06,161.17,7071269,145.093965624,146.447437162,143.5769874571,146.4020186541,7071269,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-08-03,159.67,161.7,158.855,159.91,6682224,145.0394634144,146.8834548387,144.2991417341,145.2574722527,6682224,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-08-04,159.31,163.02,159.04,160.66,10185371,144.7124501568,148.0825034497,144.4671902137,145.9387498726,10185371,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-08-07,159.89,161.38,159.08,161.01,13927388,145.2393048495,146.5927763876,144.5035250201,146.2566794285,13927388,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-08-08,159.65,159.79,156.22,157.94,6451267,145.0212960112,145.1484678335,141.9055863631,143.4679830379,6451267,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-08-09,159.86,161.44,159.31,160.86,10531477,145.2120537447,146.6472785972,144.7124501568,146.1204239045,10531477,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-08-10,160.83,162.4799,159.6188,160.33,8647064,146.0931727997,147.5918927264,144.9929548622,145.6389877198,8647064,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-08-11,164.15,164.17,160.18,160.5,6682611,149.1089617302,149.1271291334,145.5027321959,145.793410647,6682611,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-08-14,164.03,164.25,162.6101,163.77,6060083,148.9999573111,149.1997987462,147.7101625212,148.7637810695,6060083,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-08-15,159.24,163.41,159.1,163.4,7876471,144.6488642457,148.436767812,144.5216924233,148.4276841104,7876471,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-08-16,158.63,161.83,158.47,160.52,7920458,144.0947584482,147.0015429595,143.9494192226,145.8115780502,7920458,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-08-17,159.75,162.14,158.97,159.18,8270458,146.4837719684,148.675297571,145.7685460396,145.9611068666,8270458,1.51,1.0,hdividend,CVX,Tiingo,daily
2023-08-18,160.9,161.32,158.16,158.38,5999190,147.5382717353,147.9233933893,145.0258114211,145.2275418113,5999190,0.0,1.0,hdividend,CVX,Tiingo,daily
2023-08-21,160.36,162.07,159.45,161.2,6802337,147.0431153231,148.6111106286,146.2086850727,147.8133586311,6802337,0.0,1.0,hdividend,CVX,Tiingo,daily
